weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2017-11-06,gb,643305.8399972129,649531.0,0.0,627760.3717839126,202618.23323766707,486399.88434385846,0.0,360567.29305415903,0.0,276713.51570860937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,gb,631087.3804365261,636755.0,0.0,615716.8053913543,198323.407827425,475179.73432915437,0.0,351390.11384906276,0.0,270011.70308202115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,gb,611390.4054671967,622238.0,0.0,596414.6924822931,191041.8480515408,460198.8602668799,0.0,339997.97439570585,0.0,259544.19497243623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27,gb,566765.7248414444,584438.0,0.0,552716.4500360626,174415.28915052896,423057.32321093546,0.0,312490.752958904,0.0,240842.66429297556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-04,gb,560984.2673573846,547042.0,0.0,546904.4450378489,174194.8987112813,416748.5297942776,0.0,308409.90242047654,0.0,237443.29808426584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,gb,491574.8389746378,503538.0,0.0,478939.4113474684,150002.79170522542,363183.1492170175,0.0,266846.216754655,0.0,205512.6243829007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-18,gb,428951.55092922034,444654.0,0.0,417620.30026359257,129015.38711778849,316511.5413047142,0.0,231925.24275602913,0.0,177494.86812951905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-25,gb,498169.07506254246,520800.0,0.0,486296.4834247479,152096.64159380773,374194.54999782075,0.0,277948.55901034095,0.0,209133.06648276612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,gb,767500.516721733,821227.0,0.0,751131.8640398468,241863.41078460927,587106.5828970802,0.0,439482.46195009456,0.0,334531.73665691365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,gb,847282.2666537687,860071.0,0.0,829485.9774667944,269410.50942797284,650816.8124614661,0.0,485698.73050701973,0.0,370711.3176071387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15,gb,817935.6634957758,825127.0,0.0,801022.6514553643,260013.622394391,626641.7711976466,0.0,467286.94751457346,0.0,355845.4392805849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,gb,824556.9492815484,812880.0,0.0,807573.2070639387,262779.9104332997,630317.6151432034,0.0,470758.74454965995,0.0,356363.9894356857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,gb,791516.1943242929,804155.0,0.0,774558.7066785967,253527.49617445876,604604.3800332933,0.0,451164.628782447,0.0,339677.8626389794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,gb,774937.125625311,763388.0,0.0,758438.7087733229,246313.68707357137,589076.7566804385,0.0,440642.1965834222,0.0,330641.07836934034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,gb,739324.5892189045,728471.0,0.0,723438.1378735492,234004.2197102926,562054.8013944493,0.0,420902.0125677812,0.0,311184.9230873468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-19,gb,734739.3734916073,722921.0,0.0,719115.5075567923,231508.74565730063,563227.888020583,0.0,418016.1195854595,0.0,309170.0731133194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,gb,734215.6875741469,737783.0,0.0,717870.9304973427,231217.7499709105,563823.750833557,0.0,414316.38669712556,0.0,307868.31871034537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,gb,697766.3378740698,706131.0,0.0,681712.3301399638,219941.7970101635,533889.9195434217,0.0,393578.16051712004,0.0,291128.93835718406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-12,gb,710177.0904369943,741685.0,0.0,693914.5448429491,226731.737219001,540987.687856433,0.0,403941.7672912065,0.0,298677.02196824824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-19,gb,719971.998056959,738263.0,0.0,703899.0742669369,230302.2723603209,547522.1737214881,0.0,408632.81844678015,0.0,304725.73332312296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-26,gb,689866.0739890202,718579.0,0.0,674282.833920339,219085.17400051455,524062.35390781646,0.0,391256.18235660775,0.0,291703.0875434469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,gb,742935.1134750467,753883.0,0.0,726600.0311098808,235732.8167537414,564136.7656516655,0.0,427021.12996780535,0.0,318621.2878787421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09,gb,731351.0305548217,753819.0,0.0,715285.6081618929,232898.90836526442,553207.5129599667,0.0,417909.75236569764,0.0,313619.61280547484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-16,gb,691211.1673442468,681621.0,0.0,675566.4677262898,218208.29169060237,519636.8097910088,0.0,392407.12520043016,0.0,296512.18183828535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23,gb,749379.9518523662,739853.0,0.0,733015.4854711319,239031.73757030192,566255.4875015921,0.0,429330.8932809284,0.0,323213.8263322804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-30,gb,721248.2157732388,707722.0,0.0,705351.5752307554,229179.4937442341,544903.7901043425,0.0,411323.82801083964,0.0,312751.79176780063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,gb,697484.079600332,704779.0,0.0,681887.467682336,221740.9850537082,525266.3450533459,0.0,398122.9629178412,0.0,302251.11793216376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,gb,682458.1968935835,686861.0,0.0,667042.709676917,221802.7714518821,512230.8439875435,0.0,388262.51827790675,0.0,288278.24572556827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,gb,692719.3458997404,694637.0,0.0,677365.9119185783,227858.58044127107,519104.7591602139,0.0,393193.011935401,0.0,285000.3567581836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,gb,684957.001217673,725314.0,0.0,669745.8548778411,220696.95502636704,511733.2369507812,0.0,389253.54976488044,0.0,281538.72471202357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,gb,678479.3187135037,714257.0,0.0,663205.4539583402,225460.86026368052,510743.51149781956,0.0,385226.00944086775,0.0,277871.3720814644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,gb,690197.3987892651,726739.0,0.0,674599.5833475096,228299.56191881577,517633.34436383063,0.0,392543.50571904646,0.0,288850.884955916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,gb,700201.3151999451,692734.0,0.0,684473.2090327875,227915.83912724158,526774.0742457374,0.0,398908.3476238518,0.0,293681.75795738515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,gb,672452.6843955473,688560.0,0.0,657432.7201432586,218413.22032277338,504556.2588489661,0.0,381637.00786902424,0.0,277093.3783234754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,gb,702879.1802125798,699419.0,0.0,687287.1451213711,230828.2541363571,529133.6202487438,0.0,399659.9812661682,0.0,289912.46162756794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,gb,736309.0808443862,704915.0,0.0,720155.4037086236,248173.3574315667,556277.9333538082,0.0,422338.1105130998,0.0,304399.16186611255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,gb,791881.0024459865,767410.0,0.0,774908.4500715104,271123.27731125476,599956.500802267,0.0,456416.85541159095,0.0,341523.51011614373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,gb,797719.8878037398,781425.0,0.0,780594.1496827494,265354.5037128306,607967.5973370018,0.0,459630.66187332367,0.0,344318.6312740044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,gb,804359.571747626,773623.0,0.0,787135.934196229,266455.67584597785,613104.5297458975,0.0,462303.7736506415,0.0,350832.4862523356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,gb,766483.2342455158,779082.0,0.0,749927.639331689,249221.3700260094,582834.9903625657,0.0,442391.13362725783,0.0,334056.2956885515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,gb,770471.7739000744,765368.0,0.0,753746.9006358134,247781.13059803366,587780.0005486968,0.0,445322.0382202037,0.0,333484.19851606665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,gb,744613.8950211554,737942.0,0.0,728238.3815720731,240010.05648487847,566570.1483899453,0.0,429023.6061411566,0.0,312725.0843135333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,gb,740147.8443818564,739662.0,0.0,723662.7941481052,235537.94027666125,559806.71889553,0.0,426157.9414876603,0.0,309488.34135958913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,gb,760563.5312373411,741720.0,0.0,743548.9920123396,242541.7476612837,574822.1228838019,0.0,437046.1065774943,0.0,318882.55065475934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,gb,741884.233538191,725737.0,0.0,725059.0755945614,237712.97656536568,559352.310743001,0.0,427181.3166260395,0.0,310529.11854394904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,gb,750373.3600053478,728291.0,0.0,733204.4360918448,238773.77083796886,569160.2143089622,0.0,431097.56847329356,0.0,314683.19441573886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,gb,722646.9491799272,717876.0,0.0,705836.2559927828,231173.14624391956,548989.8261569312,0.0,411800.19259077864,0.0,296501.30445122573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,gb,729769.1085609961,728283.0,0.0,712960.8492628309,235913.00722217938,552883.5084549093,0.0,418903.08283941634,0.0,301966.6319804732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,gb,738131.7410907062,724452.0,0.0,720770.4837936074,238663.3400723429,558351.3445460865,0.0,424734.7330991673,0.0,303755.1492914915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,gb,691043.7070234772,707143.0,0.0,673890.12006411,224212.43125207064,522489.9717033955,0.0,396812.0060463861,0.0,282426.05871523236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,gb,709397.4320417875,691509.0,0.0,691978.387685063,231400.5136927985,538237.3929569745,0.0,405886.1178783878,0.0,285216.50862651964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,gb,658816.0875502449,658768.0,0.0,642525.0942455183,211408.3754848045,494975.755196385,0.0,373677.4906883891,0.0,261517.60741274722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,gb,651964.4226290375,670619.0,0.0,635982.5477525351,208744.6562021334,488633.8260076279,0.0,369984.88004378387,0.0,259096.069193343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,gb,627944.4997210032,646081.0,0.0,612323.994404327,201400.44280318316,471418.0792555321,0.0,354616.96331885067,0.0,246994.61515875097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,gb,633720.758258402,632635.0,0.0,617843.9930381594,203955.88295620168,474525.3481211358,0.0,355886.625944077,0.0,250196.98895530408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,gb,607194.5194606851,605640.0,0.0,591947.5246258925,194803.55918777885,453918.27254256443,0.0,339939.0977713832,0.0,240921.91666674876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,gb,572158.1830983289,571724.0,0.0,557463.087264529,181743.7187907048,425553.05616457836,0.0,319987.6996605808,0.0,222829.95282921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,gb,549365.0966936839,527025.0,0.0,534910.4542018123,173592.707079002,407607.0938885616,0.0,304853.70554830757,0.0,212917.5785591054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,gb,529300.753614543,501789.0,0.0,514995.89057530306,166599.562250581,391189.5346770611,0.0,293043.6133527104,0.0,203812.24358401785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,gb,520200.22407784493,532428.0,0.0,506924.6773929039,164552.78650505078,391396.36908721837,0.0,294756.7718053458,0.0,198799.23945817788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,gb,581630.0790113012,765079.0,0.0,568026.2155923777,189185.5998116429,443502.8577648211,0.0,334592.7178521202,0.0,233837.54091516376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,gb,856527.8306430163,877144.0,0.0,837382.1004421228,283166.67181984,655930.0368502107,0.0,494749.84250540443,0.0,349817.25182277383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,gb,840972.5476128616,822968.0,0.0,822008.2529651822,278097.36776707985,642797.8597254767,0.0,483614.05928338814,0.0,346120.1557613893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,gb,802377.3157276433,803866.0,0.0,784270.1305609023,268937.6588162419,611696.5406086438,0.0,461008.7199226095,0.0,318084.9911982787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,gb,846357.6707571598,786560.0,0.0,827109.7624155615,279350.30378084024,646246.7114462823,0.0,486213.8620306598,0.0,362154.5938188521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,gb,858489.4539588584,778888.0,0.0,839270.6082978427,283015.4268745899,655924.8984344541,0.0,494755.259073399,0.0,369514.9052160563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,gb,807993.5257017111,751214.0,0.0,789750.126162643,265091.78960519214,616748.034651561,0.0,463653.62431886164,0.0,341355.37270166865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,gb,775036.265141487,753522.0,0.0,757427.2379744541,254936.15981872595,593518.3525967025,0.0,442555.39222137816,0.0,326425.17690390017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,gb,821057.8953521464,772224.0,0.0,802414.6420490382,270742.6247068242,628959.8298709595,0.0,468665.30297535524,0.0,347904.09502398263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,gb,821777.2758705864,774545.0,0.0,803371.5690208485,272205.6105401587,627949.4893543066,0.0,469229.1288050218,0.0,349267.39022781956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,gb,803990.3757446901,746981.0,0.0,786022.7061454521,267561.84017452947,612188.3226218733,0.0,459154.9200872287,0.0,336256.35077579116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,gb,793980.8596557248,737938.0,0.0,776305.2282264103,263951.8739497565,602510.8690965064,0.0,452970.1085421757,0.0,331923.23533714376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,gb,759858.8464356734,717734.0,0.0,742741.3631111525,251798.76603665395,577650.1705713749,0.0,430642.1399236544,0.0,314742.4528605031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,gb,792351.2697123884,769039.0,0.0,774762.329313046,261925.15122824057,606233.4329001622,0.0,453450.5459828447,0.0,319508.9553445305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,gb,782536.4279970507,767229.0,0.0,765164.8775707906,260044.11287129018,600585.1994236084,0.0,447509.3613743613,0.0,308787.94795957836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,gb,708723.1005547123,676807.0,0.0,692483.1067080235,234260.09268607158,542670.1339646988,0.0,400388.0621505273,0.0,267907.9184786857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,gb,745973.7449338271,735398.0,0.0,729096.0404940043,243397.3760662253,573223.8292355606,0.0,425284.25371875626,0.0,280884.49368797895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,gb,733809.0265927854,756128.0,0.0,717246.5702060161,236720.61700548674,562735.8482006982,0.0,418589.39938972634,0.0,281205.8230728339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,gb,772926.1301457154,759807.0,0.0,755622.7474196296,248726.32043791522,592346.6979086663,0.0,441301.9427663059,0.0,297821.61758857366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,gb,740856.1219225747,753288.0,0.0,724494.2042282261,236333.22905709775,565937.8310072673,0.0,422561.79918660346,0.0,285714.9622100419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20,gb,704931.1970943962,735162.0,0.0,689342.8557271487,227939.37518708495,538731.5199662683,0.0,402483.7313566367,0.0,268141.5462076903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,gb,723508.2281910323,746637.0,0.0,707726.8579447268,235036.40372001653,556440.4833118735,0.0,413561.99188620097,0.0,279883.31387125683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,gb,723675.9423174068,763265.0,0.0,708220.4873226848,233242.17857871106,557681.541044053,0.0,414430.4713656704,0.0,277846.80394439166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,gb,718911.1188527206,757602.0,0.0,703268.186219515,233136.7928416464,552675.7010669891,0.0,411088.5881484164,0.0,276973.6673664317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,gb,716203.6358877013,742643.0,0.0,700494.9078411666,234511.7542004973,550799.8847590721,0.0,408275.9643910389,0.0,272491.2299619718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,gb,706587.2847877389,735520.0,0.0,691020.7837263489,230783.07571324898,543583.7686387512,0.0,401860.56684171123,0.0,265392.6018565886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,gb,723973.6859880912,750582.0,0.0,708118.2988274923,238623.8596034833,554326.7595214485,0.0,413763.4649032816,0.0,273694.76125990535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,gb,733086.6410100306,760339.0,0.0,717133.7053938431,240894.95060471294,563307.1962190953,0.0,419140.73374594323,0.0,281804.53036234196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,gb,769237.0141487621,776572.0,0.0,752474.4025585359,253545.75398648536,590866.3588516613,0.0,439574.30266683485,0.0,296850.320273626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,gb,736790.9706587073,767282.0,0.0,720548.5931097837,240279.33372052555,564389.5066910166,0.0,419069.6988584673,0.0,272245.8785132697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,gb,748303.4849403198,791818.0,0.0,731930.6848410678,242530.85448682494,574469.802557031,0.0,427454.2663353051,0.0,276518.7833454432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,gb,759908.3573034427,801977.0,0.0,743291.7107947359,252143.88094412594,581733.2522725434,0.0,433641.443498555,0.0,284839.18502923794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,gb,757503.0075908334,780900.0,0.0,740803.9209477331,251948.8326893117,579625.5606287931,0.0,430898.94647520164,0.0,282620.9875844887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,gb,730132.5308133774,739178.0,0.0,713891.119569538,242061.45606468554,557025.0949402131,0.0,413239.06419541006,0.0,269820.44473084423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,gb,729147.4758513112,760611.0,0.0,712502.0499417472,240024.50073987036,555118.2692535694,0.0,412688.6974151456,0.0,271189.380863877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,gb,726534.6087673014,751294.0,0.0,709986.9308626794,237560.00057326187,551038.4449140502,0.0,410437.72312238783,0.0,269932.4683433852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,gb,720753.4551961982,744986.0,0.0,704431.9422739544,236553.6201305141,546116.3772028557,0.0,407363.84727287106,0.0,266723.8255754629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,gb,718931.2391153844,737273.0,0.0,702632.2106069232,235673.89990967617,546413.374632011,0.0,405687.8814014966,0.0,268287.3030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,gb,731654.4540117685,748836.0,0.0,715137.8426901207,242520.6662614242,556601.4212849581,0.0,414120.21750272973,0.0,269364.5436537738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
